      Time   Sample #  Type  Sub Chan  Num	Aux
    0:56.872    20474     t    0    0    2
    0:57.064    20543     )    0    0    2
    0:57.214    20597     (    0    0    1
    0:57.303    20629     V    0    0    0
    0:57.369    20653     )    0    0    1
    0:57.511    20704     (    0    0    2
    0:57.564    20723     t    0    0    1
    0:57.661    20758     )    0    0    2
    0:58.439    21038     (    0    0    0
    0:58.481    21053     p    0    0    0
    0:58.522    21068     )    0    0    0
    0:58.578    21088     (    0    0    1
    0:58.617    21102     N    0    0    0
    0:58.650    21114     )    0    0    1
    0:58.758    21153     t    0    0    2
    0:58.931    21215     )    0    0    2
    0:59.089    21272     (    0    0    1
    0:59.161    21298     V    0    0    0
    0:59.231    21323     )    0    0    1
    0:59.364    21371     (    0    0    2
    0:59.422    21392     t    0    0    1
    0:59.525    21429     )    0    0    2
    1:00.275    21699     (    0    0    0
    1:00.314    21713     p    0    0    0
    1:00.358    21729     )    0    0    0
    1:00.417    21750     (    0    0    1
    1:00.456    21764     N    0    0    0
    1:00.489    21776     )    0    0    1
    1:00.653    21835     (    0    0    2
    1:00.772    21878     t    0    0    0
    1:00.858    21909     )    0    0    2
    1:00.964    21947     (    0    0    1
    1:01.031    21971     V    0    0    0
    1:01.175    22023     )    0    0    1
    1:01.189    22028     (    0    0    2
    1:01.286    22063     t    0    0    1
    1:01.392    22101     )    0    0    2
    1:02.083    22350     (    0    0    0
    1:02.114    22361     p    0    0    0
    1:02.156    22376     )    0    0    0
    1:02.214    22397     (    0    0    1
    1:02.253    22411     N    0    0    0
    1:02.286    22423     )    0    0    1
    1:02.464    22487     (    0    0    2
    1:02.567    22524     t    0    0    0
    1:02.661    22558     )    0    0    2
    1:02.992    22677     (    0    0    0
    1:03.025    22689     p    0    0    0
    1:03.069    22705     )    0    0    0
    1:03.139    22730     (    0    0    1
    1:03.178    22744     N    0    0    0
    1:03.211    22756     )    0    0    1
    1:03.383    22818     (    0    0    2
    1:03.475    22851     t    0    0    0
    1:03.567    22884     )    0    0    2
    1:03.869    22993     (    0    0    0
    1:03.906    23006     p    0    0    0
    1:03.947    23021     )    0    0    0
    1:04.022    23048     (    0    0    1
    1:04.064    23063     N    0    0    0
    1:04.097    23075     )    0    0    1
    1:04.272    23138     (    0    0    2
    1:04.361    23170     t    0    0    0
    1:04.453    23203     )    0    0    2
    1:04.758    23313     (    0    0    0
    1:04.792    23325     p    0    0    0
    1:04.825    23337     )    0    0    0
    1:04.911    23368     (    0    0    1
    1:04.950    23382     N    0    0    0
    1:04.981    23393     )    0    0    1
    1:05.158    23457     (    0    0    2
    1:05.250    23490     t    0    0    0
    1:05.350    23526     )    0    0    2
    1:05.703    23653     (    0    0    0
    1:05.739    23666     p    0    0    0
    1:05.778    23680     )    0    0    0
    1:05.856    23708     (    0    0    1
    1:05.897    23723     N    0    0    0
    1:05.931    23735     )    0    0    1
    1:06.094    23794     (    0    0    2
    1:06.189    23828     t    0    0    0
    1:06.281    23861     )    0    0    2
    1:06.622    23984     (    0    0    0
    1:06.656    23996     p    0    0    0
    1:06.694    24010     )    0    0    0
    1:06.778    24040     (    0    0    1
    1:06.817    24054     N    0    0    0
    1:06.850    24066     )    0    0    1
    1:07.014    24125     (    0    0    2
    1:07.117    24162     t    0    0    0
    1:07.211    24196     )    0    0    2
    1:07.583    24330     (    0    0    0
    1:07.622    24344     p    0    0    0
    1:07.664    24359     )    0    0    0
    1:07.728    24382     (    0    0    1
    1:07.794    24406     N    0    0    0
    1:07.828    24418     )    0    0    1
    1:08.017    24486     (    0    0    2
    1:08.103    24517     t    0    0    0
    1:08.189    24548     )    0    0    2
    1:08.539    24674     (    0    0    0
    1:08.581    24689     p    0    0    0
    1:08.622    24704     )    0    0    0
    1:08.700    24732     (    0    0    1
    1:08.742    24747     N    0    0    0
    1:08.778    24760     )    0    0    1
    1:08.950    24822     (    0    0    2
    1:09.039    24854     t    0    0    0
    1:09.133    24888     )    0    0    2
    1:09.431    24995     (    0    0    0
    1:09.472    25010     p    0    0    0
    1:09.517    25026     )    0    0    0
    1:09.600    25056     (    0    0    1
    1:09.642    25071     N    0    0    0
    1:09.672    25082     )    0    0    1
    1:09.744    25108     t    0    0    2
    1:09.922    25172     )    0    0    2
    1:10.092    25233     (    0    0    1
    1:10.183    25266     V    0    0    0
    1:10.253    25291     )    0    0    1
    1:10.417    25350     (    0    0    2
    1:10.467    25368     t    0    0    1
    1:10.553    25399     )    0    0    2
    1:11.358    25689     (    0    0    0
    1:11.397    25703     p    0    0    0
    1:11.439    25718     )    0    0    0
    1:11.503    25741     (    0    0    1
    1:11.544    25756     N    0    0    0
    1:11.578    25768     )    0    0    1
    1:11.753    25831     (    0    0    2
    1:11.858    25869     t    0    0    0
    1:11.950    25902     )    0    0    2
    1:12.228    26002     (    0    0    0
    1:12.272    26018     p    0    0    0
    1:12.311    26032     )    0    0    0
    1:12.386    26059     (    0    0    1
    1:12.425    26073     N    0    0    0
    1:12.458    26085     )    0    0    1
    1:12.622    26144     (    0    0    2
    1:12.722    26180     t    0    0    0
    1:12.817    26214     )    0    0    2
    1:13.147    26333     (    0    0    0
    1:13.189    26348     p    0    0    0
    1:13.231    26363     )    0    0    0
    1:13.300    26388     (    0    0    1
    1:13.339    26402     N    0    0    0
    1:13.372    26414     )    0    0    1
    1:13.533    26472     (    0    0    2
    1:13.636    26509     t    0    0    0
    1:13.719    26539     )    0    0    2
    1:14.053    26659     (    0    0    0
    1:14.092    26673     p    0    0    0
    1:14.131    26687     )    0    0    0
    1:14.208    26715     (    0    0    1
    1:14.250    26730     N    0    0    0
    1:14.283    26742     )    0    0    1
    1:14.453    26803     (    0    0    2
    1:14.544    26836     t    0    0    0
    1:14.631    26867     )    0    0    2
    1:14.928    26974     (    0    0    0
    1:14.969    26989     p    0    0    0
    1:15.011    27004     )    0    0    0
    1:15.094    27034     (    0    0    1
    1:15.131    27047     N    0    0    0
    1:15.164    27059     )    0    0    1
    1:15.328    27118     (    0    0    2
    1:15.433    27156     t    0    0    0
    1:15.531    27191     )    0    0    2
    1:15.819    27295     (    0    0    0
    1:15.858    27309     p    0    0    0
    1:15.900    27324     )    0    0    0
    1:15.981    27353     (    0    0    1
    1:16.019    27367     N    0    0    0
    1:16.053    27379     )    0    0    1
    1:16.225    27441     (    0    0    2
    1:16.317    27474     t    0    0    0
    1:16.400    27504     )    0    0    2
    1:16.728    27622     (    0    0    0
    1:16.772    27638     p    0    0    0
    1:16.814    27653     )    0    0    0
    1:16.894    27682     (    0    0    1
    1:16.931    27695     N    0    0    0
    1:16.964    27707     )    0    0    1
    1:17.050    27738     t    0    0    2
    1:17.222    27800     )    0    0    2
    1:17.367    27852     (    0    0    1
    1:17.458    27885     V    0    0    0
    1:17.531    27911     )    0    0    1
    1:17.675    27963     (    0    0    2
    1:17.733    27984     t    0    0    1
    1:17.833    28020     )    0    0    2
    1:18.628    28306     (    0    0    0
    1:18.669    28321     p    0    0    0
    1:18.714    28337     )    0    0    0
    1:18.769    28357     (    0    0    1
    1:18.808    28371     N    0    0    0
    1:18.844    28384     )    0    0    1
    1:19.014    28445     (    0    0    2
    1:19.128    28486     t    0    0    0
    1:19.222    28520     )    0    0    2
    1:19.578    28648     (    0    0    0
    1:19.622    28664     p    0    0    0
    1:19.664    28679     )    0    0    0
    1:19.736    28705     (    0    0    1
    1:19.775    28719     N    0    0    0
    1:19.808    28731     )    0    0    1
    1:19.975    28791     (    0    0    2
    1:20.069    28825     t    0    0    0
    1:20.158    28857     )    0    0    2
    1:20.514    28985     (    0    0    0
    1:20.553    28999     p    0    0    0
    1:20.594    29014     )    0    0    0
    1:20.669    29041     (    0    0    1
    1:20.711    29056     N    0    0    0
    1:20.744    29068     )    0    0    1
    1:20.914    29129     (    0    0    2
    1:21.006    29162     t    0    0    0
    1:21.094    29194     )    0    0    2
    1:21.394    29302     (    0    0    0
    1:21.436    29317     p    0    0    0
    1:21.475    29331     )    0    0    0
    1:21.561    29362     (    0    0    1
    1:21.600    29376     N    0    0    0
    1:21.633    29388     )    0    0    1
    1:21.797    29447     (    0    0    2
    1:21.892    29481     t    0    0    0
    1:21.986    29515     )    0    0    2
    1:22.306    29630     (    0    0    0
    1:22.356    29648     p    0    0    0
    1:22.400    29664     )    0    0    0
    1:22.472    29690     (    0    0    1
    1:22.514    29705     N    0    0    0
    1:22.547    29717     )    0    0    1
    1:22.725    29781     (    0    0    2
    1:22.819    29815     t    0    0    0
    1:22.900    29844     )    0    0    2
    1:23.011    29884     (    0    0    1
    1:23.086    29911     V    0    0    0
    1:23.153    29935     )    0    0    1
    1:23.294    29986     (    0    0    2
    1:23.353    30007     t    0    0    1
    1:23.450    30042     )    0    0    2
    1:24.228    30322     (    0    0    0
    1:24.267    30336     p    0    0    0
    1:24.308    30351     )    0    0    0
    1:24.367    30372     (    0    0    1
    1:24.408    30387     N    0    0    0
    1:24.439    30398     )    0    0    1
    1:24.558    30441     t    0    0    2
    1:24.708    30495     )    0    0    2
    1:24.839    30542     (    0    0    1
    1:24.936    30577     V    0    0    0
    1:25.008    30603     )    0    0    1
    1:25.169    30661     (    0    0    2
    1:25.219    30679     t    0    0    1
    1:25.311    30712     )    0    0    2
    1:26.106    30998     (    0    0    0
    1:26.150    31014     p    0    0    0
    1:26.194    31030     )    0    0    0
    1:26.258    31053     (    0    0    1
    1:26.294    31066     N    0    0    0
    1:26.328    31078     )    0    0    1
    1:26.419    31111     t    0    0    2
    1:26.611    31180     )    0    0    2
    1:26.772    31238     (    0    0    1
    1:26.844    31264     V    0    0    0
    1:26.908    31287     )    0    0    1
    1:27.028    31330     (    0    0    2
    1:27.094    31354     t    0    0    1
    1:27.186    31387     )    0    0    2
    1:27.956    31664     (    0    0    0
    1:27.997    31679     p    0    0    0
    1:28.039    31694     )    0    0    0
    1:28.094    31714     (    0    0    1
    1:28.133    31728     N    0    0    0
    1:28.164    31739     )    0    0    1
    1:28.336    31801     (    0    0    2
