      Time   Sample #  Type  Sub Chan  Num	Aux
    0:16.028     5770     (    0    0    0
    0:16.064     5783     p    0    0    0
    0:16.114     5801     )    0    0    0
    0:16.164     5819     (    0    0    1
    0:16.231     5843     N    0    0    0
    0:16.278     5860     )    0    0    1
    0:16.375     5895     (    0    0    2
    0:16.458     5925     t    0    0    4
    0:16.578     5968     t    0    0    4
    0:16.661     5998     )    0    0    2
    0:16.767     6036     (    0    0    0
    0:16.811     6052     p    0    0    0
    0:16.861     6070     )    0    0    0
    0:16.900     6084     (    0    0    1
    0:16.969     6109     N    0    0    0
    0:17.017     6126     )    0    0    1
    0:17.117     6162     (    0    0    2
    0:17.197     6191     t    0    0    4
    0:17.297     6227     t    0    0    4
    0:17.403     6265     )    0    0    2
    0:17.500     6300     (    0    0    0
    0:17.547     6317     p    0    0    0
    0:17.597     6335     )    0    0    0
    0:17.636     6349     (    0    0    1
    0:17.700     6372     N    0    0    0
    0:17.747     6389     )    0    0    1
    0:17.817     6414     (    0    0    2
    0:17.925     6453     t    0    0    4
    0:18.050     6498     t    0    0    4
    0:18.114     6521     )    0    0    2
    0:18.239     6566     (    0    0    0
    0:18.292     6585     p    0    0    0
    0:18.336     6601     )    0    0    0
    0:18.394     6622     (    0    0    1
    0:18.461     6646     N    0    0    0
    0:18.503     6661     )    0    0    1
    0:18.614     6701     (    0    0    2
    0:18.686     6727     t    0    0    4
    0:18.803     6769     t    0    0    4
    0:18.894     6802     )    0    0    2
    0:19.025     6849     (    0    0    0
    0:19.064     6863     p    0    0    0
    0:19.114     6881     )    0    0    0
    0:19.164     6899     (    0    0    1
    0:19.225     6921     N    0    0    0
    0:19.250     6930     )    0    0    1
    0:19.350     6966     (    0    0    2
    0:19.444     7000     t    0    0    4
    0:19.553     7039     t    0    0    4
    0:19.650     7074     )    0    0    2
    0:19.764     7115     (    0    0    0
    0:19.797     7127     p    0    0    0
    0:19.850     7146     )    0    0    0
    0:19.897     7163     (    0    0    1
    0:19.961     7186     N    0    0    0
    0:19.986     7195     )    0    0    1
    0:20.078     7228     (    0    0    2
    0:20.178     7264     t    0    0    4
    0:20.289     7304     t    0    0    4
    0:20.392     7341     )    0    0    2
    0:20.469     7369     (    0    0    0
    0:20.514     7385     p    0    0    0
    0:20.564     7403     )    0    0    0
    0:20.603     7417     (    0    0    1
    0:20.681     7445     N    0    0    0
    0:20.708     7455     )    0    0    1
    0:20.783     7482     (    0    0    2
    0:20.897     7523     t    0    0    4
    0:21.000     7560     t    0    0    4
    0:21.106     7598     )    0    0    2
    0:21.172     7622     (    0    0    0
    0:21.247     7649     p    0    0    0
    0:21.300     7668     )    0    0    0
    0:21.336     7681     (    0    0    1
    0:21.414     7709     N    0    0    0
    0:21.458     7725     )    0    0    1
    0:21.542     7755     (    0    0    2
    0:21.642     7791     t    0    0    4
    0:21.753     7831     t    0    0    4
    0:21.836     7861     )    0    0    2
    0:21.925     7893     (    0    0    0
    0:21.989     7916     p    0    0    0
    0:22.042     7935     )    0    0    0
    0:22.100     7956     (    0    0    1
    0:22.161     7978     N    0    0    0
    0:22.186     7987     )    0    0    1
    0:22.278     8020     (    0    0    2
    0:22.392     8061     t    0    0    1
    0:22.483     8094     )    0    0    2
    0:22.692     8169     (    0    0    0
    0:22.750     8190     p    0    0    0
    0:22.797     8207     )    0    0    0
    0:22.836     8221     (    0    0    1
    0:22.919     8251     N    0    0    0
    0:22.944     8260     )    0    0    1
    0:23.058     8301     (    0    0    2
    0:23.150     8334     t    0    0    4
    0:23.264     8375     t    0    0    4
    0:23.367     8412     )    0    0    2
    0:23.408     8427     (    0    0    1
    0:23.583     8490     V    0    0    0
    0:23.608     8499     )    0    0    1
    0:23.711     8536     (    0    0    2
    0:23.775     8559     t    0    0    1
    0:23.886     8599     )    0    0    2
    0:24.175     8703     (    0    0    0
    0:24.225     8721     p    0    0    0
    0:24.272     8738     )    0    0    0
    0:24.308     8751     (    0    0    1
    0:24.383     8778     N    0    0    0
    0:24.425     8793     )    0    0    1
    0:24.508     8823     (    0    0    2
    0:24.608     8859     t    0    0    4
    0:24.733     8904     t    0    0    4
    0:24.831     8939     )    0    0    2
    0:24.925     8973     (    0    0    0
    0:24.964     8987     p    0    0    0
    0:25.008     9003     )    0    0    0
    0:25.064     9023     (    0    0    1
    0:25.133     9048     N    0    0    0
    0:25.178     9064     )    0    0    1
    0:25.275     9099     (    0    0    2
    0:25.361     9130     t    0    0    4
    0:25.464     9167     t    0    0    4
    0:25.569     9205     )    0    0    2
    0:25.689     9248     (    0    0    0
    0:25.725     9261     p    0    0    0
    0:25.778     9280     )    0    0    0
    0:25.811     9292     (    0    0    1
    0:25.894     9322     N    0    0    0
    0:25.922     9332     )    0    0    1
    0:26.022     9368     (    0    0    2
    0:26.125     9405     t    0    0    4
    0:26.228     9442     t    0    0    4
    0:26.325     9477     )    0    0    2
    0:26.422     9512     (    0    0    0
    0:26.469     9529     p    0    0    0
    0:26.519     9547     )    0    0    0
    0:26.544     9556     (    0    0    1
    0:26.633     9588     N    0    0    0
    0:26.683     9606     )    0    0    1
    0:26.786     9643     (    0    0    2
    0:26.853     9667     t    0    0    4
    0:26.969     9709     t    0    0    4
    0:27.064     9743     )    0    0    2
    0:27.169     9781     (    0    0    0
    0:27.211     9796     p    0    0    0
    0:27.256     9812     )    0    0    0
    0:27.300     9828     (    0    0    1
    0:27.367     9852     N    0    0    0
    0:27.394     9862     )    0    0    1
    0:27.517     9906     (    0    0    2
    0:27.597     9935     t    0    0    1
    0:27.681     9965     )    0    0    2
    0:27.892    10041     (    0    0    0
    0:27.950    10062     p    0    0    0
    0:28.003    10081     )    0    0    0
    0:28.039    10094     (    0    0    1
    0:28.111    10120     N    0    0    0
    0:28.139    10130     )    0    0    1
    0:28.222    10160     (    0    0    2
    0:28.336    10201     t    0    0    4
    0:28.453    10243     t    0    0    4
    0:28.553    10279     )    0    0    2
    0:28.664    10319     (    0    0    0
    0:28.700    10332     p    0    0    0
    0:28.747    10349     )    0    0    0
    0:28.800    10368     (    0    0    1
    0:28.858    10389     N    0    0    0
    0:28.900    10404     )    0    0    1
    0:28.992    10437     (    0    0    2
    0:29.103    10477     t    0    0    4
    0:29.228    10522     t    0    0    4
    0:29.306    10550     )    0    0    2
    0:29.436    10597     (    0    0    0
    0:29.472    10610     p    0    0    0
    0:29.519    10627     )    0    0    0
    0:29.569    10645     (    0    0    1
    0:29.636    10669     N    0    0    0
    0:29.683    10686     )    0    0    1
    0:29.756    10712     (    0    0    2
    0:29.867    10752     t    0    0    4
    0:29.989    10796     t    0    0    4
    0:30.092    10833     )    0    0    2
    0:30.208    10875     (    0    0    0
    0:30.244    10888     p    0    0    0
    0:30.289    10904     )    0    0    0
    0:30.336    10921     (    0    0    1
    0:30.397    10943     N    0    0    0
    0:30.419    10951     )    0    0    1
    0:30.461    10966     (    0    0    2
    0:30.611    11020     t    0    0    4
    0:30.717    11058     t    0    0    4
    0:30.811    11092     )    0    0    2
    0:30.936    11137     (    0    0    0
    0:30.981    11153     p    0    0    0
    0:31.031    11171     )    0    0    0
    0:31.078    11188     (    0    0    1
    0:31.142    11211     N    0    0    0
    0:31.189    11228     )    0    0    1
    0:31.253    11251     (    0    0    2
    0:31.358    11289     t    0    0    4
    0:31.475    11331     t    0    0    4
    0:31.558    11361     )    0    0    2
    0:31.672    11402     (    0    0    0
    0:31.717    11418     p    0    0    0
    0:31.769    11437     )    0    0    0
    0:31.814    11453     (    0    0    1
    0:31.886    11479     N    0    0    0
    0:31.925    11493     )    0    0    1
    0:32.047    11537     (    0    0    2
    0:32.114    11561     t    0    0    4
    0:32.231    11603     t    0    0    4
    0:32.336    11641     )    0    0    2
    0:32.456    11684     (    0    0    0
    0:32.500    11700     p    0    0    0
    0:32.547    11717     )    0    0    0
    0:32.578    11728     (    0    0    1
    0:32.672    11762     N    0    0    0
    0:32.722    11780     )    0    0    1
    0:32.814    11813     (    0    0    2
    0:32.911    11848     t    0    0    4
    0:33.028    11890     t    0    0    4
    0:33.089    11912     )    0    0    2
    0:33.222    11960     (    0    0    0
    0:33.269    11977     p    0    0    0
    0:33.322    11996     )    0    0    0
    0:33.344    12004     (    0    0    1
    0:33.436    12037     N    0    0    0
    0:33.461    12046     )    0    0    1
    0:33.583    12090     (    0    0    2
    0:33.672    12122     t    0    0    4
    0:33.789    12164     t    0    0    4
    0:33.875    12195     )    0    0    2
    0:33.983    12234     (    0    0    0
    0:34.031    12251     p    0    0    0
    0:34.078    12268     )    0    0    0
    0:34.119    12283     (    0    0    1
    0:34.194    12310     N    0    0    0
    0:34.242    12327     )    0    0    1
    0:34.319    12355     (    0    0    2
    0:34.428    12394     t    0    0    4
    0:34.544    12436     t    0    0    4
    0:34.636    12469     )    0    0    2
    0:34.744    12508     (    0    0    0
    0:34.789    12524     p    0    0    0
    0:34.839    12542     )    0    0    0
    0:34.894    12562     (    0    0    1
    0:34.958    12585     N    0    0    0
    0:35.000    12600     )    0    0    1
    0:35.056    12620     (    0    0    2
    0:35.183    12666     t    0    0    4
    0:35.300    12708     t    0    0    4
    0:35.381    12737     )    0    0    2
    0:35.506    12782     (    0    0    0
    0:35.542    12795     p    0    0    0
    0:35.583    12810     )    0    0    0
    0:35.633    12828     (    0    0    1
    0:35.706    12854     N    0    0    0
    0:35.750    12870     )    0    0    1
    0:35.819    12895     (    0    0    2
    0:35.939    12938     t    0    0    4
    0:36.058    12981     t    0    0    4
    0:36.150    13014     )    0    0    2
    0:36.267    13056     (    0    0    0
    0:36.306    13070     p    0    0    0
    0:36.361    13090     )    0    0    0
    0:36.406    13106     (    0    0    1
    0:36.475    13131     N    0    0    0
    0:36.503    13141     )    0    0    1
    0:36.617    13182     (    0    0    2
    0:36.717    13218     t    0    0    4
    0:36.850    13266     t    0    0    4
    0:36.925    13293     )    0    0    2
    0:37.042    13335     (    0    0    0
    0:37.078    13348     p    0    0    0
    0:37.128    13366     )    0    0    0
    0:37.172    13382     (    0    0    1
    0:37.231    13403     N    0    0    0
    0:37.258    13413     )    0    0    1
    0:37.347    13445     (    0    0    2
    0:37.453    13483     t    0    0    4
    0:37.569    13525     t    0    0    4
    0:37.656    13556     )    0    0    2
    0:37.775    13599     (    0    0    0
    0:37.814    13613     p    0    0    0
    0:37.861    13630     )    0    0    0
    0:37.881    13637     (    0    0    1
    0:37.969    13669     N    0    0    0
    0:38.017    13686     )    0    0    1
    0:38.092    13713     (    0    0    2
    0:38.189    13748     t    0    0    4
    0:38.300    13788     t    0    0    4
    0:38.356    13808     )    0    0    2
    0:38.503    13861     (    0    0    0
    0:38.550    13878     p    0    0    0
    0:38.600    13896     )    0    0    0
    0:38.617    13902     (    0    0    1
    0:38.708    13935     N    0    0    0
    0:38.761    13954     )    0    0    1
    0:38.794    13966     (    0    0    2
    0:38.939    14018     t    0    0    4
    0:39.058    14061     t    0    0    4
    0:39.175    14103     )    0    0    2
    0:39.283    14142     (    0    0    0
    0:39.319    14155     p    0    0    0
    0:39.372    14174     )    0    0    0
    0:39.414    14189     (    0    0    1
    0:39.489    14216     N    0    0    0
    0:39.536    14233     )    0    0    1
    0:39.594    14254     (    0    0    2
    0:39.714    14297     t    0    0    4
    0:39.822    14336     t    0    0    4
    0:39.906    14366     )    0    0    2
    0:40.017    14406     (    0    0    0
    0:40.064    14423     p    0    0    0
    0:40.111    14440     )    0    0    0
    0:40.150    14454     (    0    0    1
    0:40.231    14483     N    0    0    0
    0:40.269    14497     )    0    0    1
    0:40.358    14529     (    0    0    2
    0:40.453    14563     t    0    0    4
    0:40.567    14604     t    0    0    4
    0:40.664    14639     )    0    0    2
    0:40.761    14674     (    0    0    0
    0:40.800    14688     p    0    0    0
    0:40.847    14705     )    0    0    0
    0:40.883    14718     (    0    0    1
    0:40.956    14744     N    0    0    0
    0:40.981    14753     )    0    0    1
    0:41.094    14794     (    0    0    2
    0:41.189    14828     t    0    0    4
    0:41.300    14868     t    0    0    4
    0:41.378    14896     )    0    0    2
    0:41.486    14935     (    0    0    0
    0:41.533    14952     p    0    0    0
    0:41.583    14970     )    0    0    0
    0:41.636    14989     (    0    0    1
    0:41.697    15011     N    0    0    0
    0:41.722    15020     )    0    0    1
    0:41.819    15055     (    0    0    2
    0:41.936    15097     t    0    0    4
    0:42.056    15140     t    0    0    4
    0:42.144    15172     )    0    0    2
    0:42.222    15200     (    0    0    0
    0:42.275    15219     p    0    0    0
    0:42.319    15235     )    0    0    0
    0:42.372    15254     (    0    0    1
    0:42.436    15277     N    0    0    0
    0:42.481    15293     )    0    0    1
    0:42.592    15333     (    0    0    2
    0:42.664    15359     t    0    0    4
    0:42.797    15407     t    0    0    4
    0:42.878    15436     )    0    0    2
    0:42.978    15472     (    0    0    0
    0:43.028    15490     p    0    0    0
    0:43.075    15507     )    0    0    0
    0:43.117    15522     (    0    0    1
    0:43.194    15550     N    0    0    0
    0:43.219    15559     )    0    0    1
    0:43.306    15590     (    0    0    2
    0:43.433    15636     t    0    0    4
    0:43.558    15681     t    0    0    4
    0:43.661    15718     )    0    0    2
    0:43.764    15755     (    0    0    0
    0:43.806    15770     p    0    0    0
    0:43.853    15787     )    0    0    0
    0:43.883    15798     (    0    0    1
    0:43.958    15825     N    0    0    0
    0:44.000    15840     )    0    0    1
    0:44.092    15873     (    0    0    2
    0:44.175    15903     t    0    0    4
    0:44.297    15947     t    0    0    4
    0:44.378    15976     )    0    0    2
    0:44.508    16023     (    0    0    0
    0:44.561    16042     p    0    0    0
    0:44.608    16059     )    0    0    0
    0:44.647    16073     (    0    0    1
    0:44.719    16099     N    0    0    0
    0:44.758    16113     )    0    0    1
    0:44.836    16141     (    0    0    2
    0:44.933    16176     t    0    0    4
    0:45.036    16213     t    0    0    4
    0:45.147    16253     )    0    0    2
    0:45.275    16299     (    0    0    0
    0:45.311    16312     p    0    0    0
    0:45.358    16329     )    0    0    0
    0:45.411    16348     (    0    0    1
    0:45.481    16373     N    0    0    0
    0:45.525    16389     )    0    0    1
    0:45.594    16414     (    0    0    2
    0:45.717    16458     t    0    0    4
    0:45.856    16508     t    0    0    4
    0:45.947    16541     )    0    0    2
    0:46.083    16590     (    0    0    0
    0:46.122    16604     p    0    0    0
    0:46.175    16623     )    0    0    0
    0:46.217    16638     (    0    0    1
    0:46.294    16666     N    0    0    0
    0:46.336    16681     )    0    0    1
    0:46.431    16715     (    0    0    2
    0:46.519    16747     t    0    0    4
    0:46.642    16791     t    0    0    4
    0:46.722    16820     )    0    0    2
    0:46.861    16870     (    0    0    0
    0:46.903    16885     p    0    0    0
    0:46.953    16903     )    0    0    0
    0:46.986    16915     (    0    0    1
    0:47.064    16943     N    0    0    0
    0:47.092    16953     )    0    0    1
    0:47.203    16993     (    0    0    2
    0:47.294    17026     t    0    0    4
    0:47.397    17063     t    0    0    4
    0:47.489    17096     )    0    0    2
    0:47.608    17139     (    0    0    0
    0:47.644    17152     p    0    0    0
    0:47.700    17172     )    0    0    0
    0:47.750    17190     (    0    0    1
    0:47.814    17213     N    0    0    0
    0:47.858    17229     )    0    0    1
    0:47.925    17253     (    0    0    2
    0:48.039    17294     t    0    0    4
    0:48.156    17336     t    0    0    4
    0:48.225    17361     )    0    0    2
    0:48.375    17415     (    0    0    0
    0:48.414    17429     p    0    0    0
    0:48.467    17448     )    0    0    0
    0:48.522    17468     (    0    0    1
    0:48.586    17491     N    0    0    0
    0:48.631    17507     )    0    0    1
    0:48.728    17542     (    0    0    2
    0:48.814    17573     t    0    0    4
    0:48.928    17614     t    0    0    4
    0:48.989    17636     )    0    0    2
    0:49.125    17685     (    0    0    0
    0:49.183    17706     p    0    0    0
    0:49.231    17723     )    0    0    0
    0:49.283    17742     (    0    0    1
    0:49.353    17767     N    0    0    0
    0:49.394    17782     )    0    0    1
    0:49.406    17786     (    0    0    2
    0:49.578    17848     t    0    0    4
    0:49.692    17889     t    0    0    4
    0:49.769    17917     )    0    0    2
    0:49.919    17971     (    0    0    0
    0:49.961    17986     p    0    0    0
    0:50.008    18003     )    0    0    0
    0:50.053    18019     (    0    0    1
    0:50.131    18047     N    0    0    0
    0:50.156    18056     )    0    0    1
    0:50.258    18093     (    0    0    2
    0:50.364    18131     t    0    0    4
    0:50.486    18175     t    0    0    4
    0:50.575    18207     )    0    0    2
    0:50.678    18244     (    0    0    0
    0:50.722    18260     p    0    0    0
    0:50.778    18280     )    0    0    0
    0:50.814    18293     (    0    0    1
    0:50.883    18318     N    0    0    0
    0:50.908    18327     )    0    0    1
    0:50.994    18358     (    0    0    2
    0:51.117    18402     t    0    0    4
    0:51.228    18442     t    0    0    4
    0:51.325    18477     )    0    0    2
    0:51.422    18512     (    0    0    0
    0:51.464    18527     p    0    0    0
    0:51.514    18545     )    0    0    0
    0:51.556    18560     (    0    0    1
    0:51.622    18584     N    0    0    0
    0:51.664    18599     )    0    0    1
    0:51.747    18629     (    0    0    2
    0:51.836    18661     t    0    0    4
    0:51.958    18705     t    0    0    4
    0:52.047    18737     )    0    0    2
    0:52.158    18777     (    0    0    0
    0:52.197    18791     p    0    0    0
    0:52.247    18809     )    0    0    0
    0:52.289    18824     (    0    0    1
    0:52.367    18852     N    0    0    0
    0:52.408    18867     )    0    0    1
    0:52.456    18884     (    0    0    2
    0:52.594    18934     t    0    0    4
    0:52.700    18972     t    0    0    4
    0:52.819    19015     )    0    0    2
    0:52.914    19049     (    0    0    0
    0:52.964    19067     p    0    0    0
    0:53.014    19085     )    0    0    0
    0:53.056    19100     (    0    0    1
    0:53.128    19126     N    0    0    0
    0:53.172    19142     )    0    0    1
    0:53.200    19152     (    0    0    2
    0:53.347    19205     t    0    0    4
    0:53.456    19244     t    0    0    4
    0:53.561    19282     )    0    0    2
    0:53.631    19307     (    0    0    0
    0:53.692    19329     p    0    0    0
    0:53.744    19348     )    0    0    0
    0:53.792    19365     (    0    0    1
    0:53.864    19391     N    0    0    0
    0:53.906    19406     )    0    0    1
    0:53.972    19430     (    0    0    2
    0:54.081    19469     t    0    0    4
    0:54.181    19505     t    0    0    4
    0:54.275    19539     )    0    0    2
    0:54.344    19564     (    0    0    0
    0:54.400    19584     p    0    0    0
    0:54.450    19602     )    0    0    0
    0:54.489    19616     (    0    0    1
    0:54.567    19644     N    0    0    0
    0:54.592    19653     )    0    0    1
    0:54.694    19690     (    0    0    2
    0:54.792    19725     t    0    0    4
    0:54.897    19763     t    0    0    4
    0:54.983    19794     )    0    0    2
    0:55.078    19828     (    0    0    0
    0:55.128    19846     p    0    0    0
    0:55.181    19865     )    0    0    0
    0:55.228    19882     (    0    0    1
    0:55.297    19907     N    0    0    0
    0:55.322    19916     )    0    0    1
    0:55.439    19958     (    0    0    2
    0:55.528    19990     t    0    0    4
    0:55.636    20029     t    0    0    4
    0:55.719    20059     )    0    0    2
    0:55.819    20095     (    0    0    0
    0:55.861    20110     p    0    0    0
    0:55.908    20127     )    0    0    0
    0:55.956    20144     (    0    0    1
    0:56.031    20171     N    0    0    0
    0:56.056    20180     )    0    0    1
    0:56.114    20201     (    0    0    2
    0:56.258    20253     t    0    0    4
    0:56.369    20293     t    0    0    4
    0:56.489    20336     )    0    0    2
    0:56.564    20363     (    0    0    0
    0:56.608    20379     p    0    0    0
    0:56.664    20399     )    0    0    0
    0:56.708    20415     (    0    0    1
    0:56.778    20440     N    0    0    0
    0:56.803    20449     )    0    0    1
    0:56.897    20483     (    0    0    2
    0:57.011    20524     t    0    0    4
    0:57.136    20569     t    0    0    4
    0:57.239    20606     )    0    0    2
    0:57.317    20634     (    0    0    0
    0:57.361    20650     p    0    0    0
    0:57.411    20668     )    0    0    0
    0:57.458    20685     (    0    0    1
    0:57.525    20709     N    0    0    0
    0:57.567    20724     )    0    0    1
    0:57.611    20740     (    0    0    2
    0:57.744    20788     t    0    0    4
    0:57.869    20833     t    0    0    4
    0:57.958    20865     )    0    0    2
    0:58.039    20894     (    0    0    0
    0:58.106    20918     p    0    0    0
    0:58.147    20933     )    0    0    0
    0:58.192    20949     (    0    0    1
    0:58.261    20974     N    0    0    0
    0:58.303    20989     )    0    0    1
    0:58.317    20994     (    0    0    2
    0:58.481    21053     t    0    0    4
    0:58.586    21091     t    0    0    4
    0:58.686    21127     )    0    0    2
    0:58.778    21160     (    0    0    0
    0:58.819    21175     p    0    0    0
    0:58.875    21195     )    0    0    0
