      Time   Sample #  Type  Sub Chan  Num	Aux
    0:17.514     6305     t    0    0    0
    0:17.575     6327     )    0    0    2
    0:17.639     6350     (    0    0    0
    0:17.706     6374     p    0    0    0
    0:17.756     6392     )    0    0    0
    0:17.758     6393     (    0    0    1
    0:17.808     6411     V    0    0    0
    0:17.972     6470     )    0    0    1
    0:17.975     6471     t    0    0    2
    0:18.258     6573     )    0    0    2
    0:19.000     6840     (    0    0    0
    0:19.047     6857     p    0    0    0
    0:19.100     6876     )    0    0    0
    0:19.181     6905     (    0    0    1
    0:19.275     6939     R    0    0    0
    0:19.339     6962     )    0    0    1
    0:19.461     7006     (    0    0    2
    0:19.714     7097     t    0    0    0
    0:19.750     7110     )    0    0    2
    0:19.906     7166     (    0    0    1
    0:19.978     7192     V    0    0    0
    0:20.050     7218     )    0    0    1
    0:21.344     7684     (    0    0    1
    0:21.389     7700     R    0    0    0
    0:21.422     7712     )    0    0    1
    0:21.575     7767     t    0    0    2
    0:21.747     7829     )    0    0    2
    0:21.811     7852     (    0    0    0
    0:21.831     7859     p    0    0    0
    0:21.956     7904     )    0    0    0
    0:21.994     7918     (    0    0    1
    0:22.139     7970     V    0    0    0
    0:22.417     8070     )    0    0    1
    0:23.311     8392     (    0    0    0
    0:23.336     8401     p    0    0    0
    0:23.375     8415     )    0    0    0
    0:23.389     8420     (    0    0    1
    0:23.433     8436     R    0    0    0
    0:23.497     8459     )    0    0    1
    0:23.919     8611     (    0    0    0
    0:23.939     8618     p    0    0    0
    0:24.047     8657     )    0    0    0
    0:24.092     8673     (    0    0    1
    0:24.242     8727     V    0    0    0
    0:24.525     8829     )    0    0    1
    0:24.772     8918     t    0    0    3
    0:24.964     8987     )    0    0    2
    0:25.544     9196     (    0    0    1
    0:25.597     9215     R    0    0    0
    0:25.661     9238     )    0    0    1
    0:25.767     9276     t    0    0    2
    0:25.969     9349     )    0    0    2
    0:26.203     9433     (    0    0    1
    0:26.236     9445     V    0    0    0
    0:26.306     9470     )    0    0    1
    0:26.322     9476     (    0    0    2
    0:26.417     9510     t    0    0    1
    0:26.669     9601     )    0    0    2
    0:27.269     9817     (    0    0    0
    0:27.361     9850     p    0    0    0
    0:27.439     9878     )    0    0    0
    0:27.581     9929     (    0    0    1
    0:27.633     9948     R    0    0    0
    0:27.697     9971     )    0    0    1
    0:27.789    10004     t    0    0    2
    0:28.006    10082     )    0    0    2
    0:28.064    10103     (    0    0    0
    0:28.092    10113     p    0    0    0
    0:28.222    10160     )    0    0    0
    0:28.278    10180     (    0    0    1
    0:28.322    10196     V    0    0    0
    0:28.394    10222     )    0    0    1
    0:28.561    10282     t    0    0    2
    0:28.683    10326     )    0    0    2
    0:29.647    10673     (    0    0    1
    0:29.694    10690     R    0    0    0
    0:29.753    10711     )    0    0    1
    0:29.886    10759     t    0    0    2
    0:30.081    10829     )    0    0    2
    0:30.142    10851     (    0    0    0
    0:30.164    10859     p    0    0    0
    0:30.275    10899     )    0    0    0
    0:30.317    10914     (    0    0    1
    0:30.389    10940     V    0    0    0
    0:30.564    11003     )    0    0    1
    0:30.667    11040     (    0    0    2
    0:30.808    11091     t    0    0    0
    0:30.850    11106     )    0    0    2
    0:31.733    11424     (    0    0    1
    0:31.808    11451     R    0    0    0
    0:31.869    11473     )    0    0    1
    0:32.014    11525     t    0    0    2
    0:32.189    11588     )    0    0    2
    0:32.342    11643     (    0    0    0
    0:32.394    11662     p    0    0    0
    0:32.447    11681     )    0    0    0
    0:32.450    11682     (    0    0    1
    0:32.569    11725     V    0    0    0
    0:32.842    11823     )    0    0    1
    0:32.867    11832     (    0    0    2
    0:33.064    11903     t    0    0    0
    0:33.194    11950     )    0    0    2
    0:33.833    12180     (    0    0    1
    0:33.881    12197     R    0    0    0
    0:33.939    12218     )    0    0    1
    0:34.103    12277     t    0    0    2
    0:34.278    12340     )    0    0    2
    0:34.294    12346     (    0    0    0
    0:34.314    12353     p    0    0    0
    0:34.450    12402     )    0    0    0
    0:34.481    12413     (    0    0    1
    0:34.553    12439     V    0    0    0
    0:34.597    12455     )    0    0    1
    0:34.683    12486     (    0    0    2
    0:34.928    12574     t    0    0    0
    0:34.967    12588     )    0    0    2
    0:35.856    12908     (    0    0    1
    0:35.933    12936     R    0    0    0
    0:36.003    12961     )    0    0    1
    0:36.117    13002     t    0    0    2
    0:36.364    13091     )    0    0    2
    0:36.383    13098     (    0    0    0
    0:36.458    13125     p    0    0    0
    0:36.561    13162     )    0    0    0
    0:36.592    13173     (    0    0    1
    0:36.625    13185     (    0    0    0
    0:36.669    13201     V    0    0    0
    0:36.672    13202     p    0    0    0
    0:36.694    13210     )    0    0    0
    0:36.803    13249     (    0    0    1
    0:36.858    13269     )    0    0    1
    0:37.072    13346     V    0    0    0
    0:37.119    13363     )    0    0    1
    0:37.217    13398     (    0    0    2
    0:37.381    13457     t    0    0    0
    0:37.511    13504     )    0    0    2
    0:38.050    13698     (    0    0    1
    0:38.100    13716     L    0    0    0
    0:38.164    13739     )    0    0    1
    0:38.311    13792     t    0    0    2
    0:38.436    13837     )    0    0    2
    0:38.469    13849     (    0    0    1
    0:38.642    13911     V    0    0    0
    0:38.836    13981     )    0    0    1
    0:38.839    13982     t    0    0    3
    0:38.903    14005     )    0    0    2
    0:39.128    14086     (    0    0    1
    0:39.236    14125     V    0    0    0
    0:39.325    14157     )    0    0    1
    0:39.356    14168     t    0    0    2
    0:39.456    14204     )    0    0    2
    0:39.458    14205     (    0    0    1
    0:39.619    14263     V    0    0    0
    0:39.667    14280     )    0    0    1
    0:39.725    14301     (    0    0    2
    0:39.758    14313     t    0    0    1
    0:40.050    14418     )    0    0    2
    0:40.292    14505     (    0    0    1
    0:40.339    14522     L    0    0    0
    0:40.400    14544     )    0    0    1
    0:40.519    14587     (    0    0    2
    0:40.803    14689     t    0    0    0
    0:40.917    14730     )    0    0    2
    0:40.961    14746     (    0    0    0
    0:41.025    14769     p    0    0    0
    0:41.111    14800     )    0    0    0
    0:41.300    14868     (    0    0    1
    0:41.369    14893     !    0    0    0
    0:41.528    14950     )    0    0    1
    0:41.564    14963     (    0    0    2
    0:41.586    14971     t    0    0    0
    0:41.608    14979     )    0    0    2
    0:41.611    14980     (    0    0    1
    0:41.714    15017     !    0    0    0
    0:41.761    15034     )    0    0    1
    0:41.764    15035     t    0    0    2
    0:41.936    15097     )    0    0    2
    0:41.939    15098     (    0    0    1
    0:42.061    15142     !    0    0    0
    0:42.211    15196     )    0    0    1
    0:42.236    15205     (    0    0    1
    0:42.258    15213     (    0    0    0
    0:42.292    15225     p    0    0    0
    0:42.306    15230     !    0    0    0
    0:42.364    15251     )    0    0    0
    0:42.389    15260     (    0    0    1
    0:42.439    15278     )    0    0    1
    0:42.675    15363     !    0    0    0
    0:42.739    15386     )    0    0    1
    0:42.750    15390     (    0    0    2
    0:42.800    15408     t    0    0    5
    0:42.817    15414     )    0    0    2
    0:42.972    15470     (    0    0    1
    0:43.044    15496     !    0    0    0
    0:43.133    15528     )    0    0    1
    0:43.186    15547     t    0    0    2
    0:43.311    15592     )    0    0    2
    0:43.314    15593     (    0    0    1
    0:43.436    15637     !    0    0    0
    0:43.517    15666     )    0    0    1
    0:43.592    15693     (    0    0    2
    0:43.625    15705     t    0    0    0
    0:43.658    15717     )    0    0    2
    0:43.692    15729     (    0    0    1
    0:43.844    15784     !    0    0    0
    0:43.928    15814     )    0    0    1
    0:43.958    15825     (    0    0    2
    0:43.978    15832     t    0    0    0
    0:43.997    15839     )    0    0    2
    0:44.000    15840     (    0    0    0
    0:44.006    15842     p    0    0    0
    0:44.150    15894     )    0    0    0
    0:44.200    15912     !    0    0    0
    0:44.200    15912     (    0    0    1
    0:44.336    15961     !    0    0    0
    0:44.481    16013     )    0    0    1
    0:44.531    16031     t    0    0    2
    0:44.658    16077     )    0    0    2
    0:44.667    16080     (    0    0    0
    0:44.778    16120     p    0    0    0
    0:44.839    16142     )    0    0    0
    0:44.881    16157     !    0    0    0
    0:44.889    16160     (    0    0    1
    0:45.147    16253     )    0    0    1
    0:45.211    16276     (    0    0    1
    0:45.214    16277     !    0    0    0
    0:45.222    16280     (    0    0    0
    0:45.336    16321     p    0    0    0
    0:45.392    16341     )    0    0    0
    0:45.472    16370     )    0    0    1
    0:45.475    16371     (    0    0    1
    0:45.531    16391     !    0    0    0
    0:45.550    16398     (    0    0    0
    0:45.653    16435     )    0    0    1
    0:45.667    16440     p    0    0    0
    0:45.722    16460     )    0    0    0
    0:45.772    16478     (    0    0    1
    0:45.833    16500     !    0    0    0
    0:45.989    16556     )    0    0    1
    0:46.083    16590     (    0    0    1
    0:46.147    16613     !    0    0    0
    0:46.278    16660     )    0    0    1
    0:46.367    16692     (    0    0    1
    0:46.453    16723     !    0    0    0
    0:46.453    16723     (    0    0    1
    0:46.594    16774     )    0    0    1
    0:46.744    16828     (    0    0    1
    0:46.750    16830     !    0    0    0
    0:46.892    16881     )    0    0    1
    0:47.081    16949     !    0    0    0
    0:47.236    17005     )    0    0    1
    0:47.258    17013     (    0    0    2
    0:47.281    17021     t    0    0    0
    0:47.303    17029     )    0    0    2
    0:47.325    17037     (    0    0    1
    0:47.431    17075     !    0    0    0
    0:47.639    17150     )    0    0    1
    0:47.678    17164     t    0    0    2
    0:47.714    17177     )    0    0    2
    0:47.744    17188     (    0    0    1
    0:47.878    17236     !    0    0    0
    0:48.044    17296     )    0    0    1
    0:48.117    17322     (    0    0    0
    0:48.208    17355     p    0    0    0
    0:48.239    17366     )    0    0    0
    0:48.308    17391     (    0    0    1
    0:48.314    17393     !    0    0    0
    0:48.508    17463     )    0    0    1
    0:48.542    17475     (    0    0    0
    0:48.567    17484     p    0    0    0
    0:48.625    17505     )    0    0    0
    0:48.642    17511     (    0    0    1
    0:48.725    17541     !    0    0    0
    0:48.742    17547     (    0    0    0
    0:48.819    17575     )    0    0    1
    0:48.858    17589     p    0    0    0
    0:48.864    17591     (    0    0    2
    0:48.897    17603     )    0    0    0
    0:48.906    17606     t    0    0    0
    0:48.967    17628     )    0    0    2
    0:48.975    17631     (    0    0    1
    0:49.086    17671     !    0    0    0
    0:49.114    17681     (    0    0    0
    0:49.181    17705     p    0    0    0
    0:49.189    17708     )    0    0    0
    0:49.253    17731     )    0    0    1
    0:49.283    17742     (    0    0    1
    0:49.439    17798     !    0    0    0
    0:49.600    17856     )    0    0    1
    0:49.603    17857     t    0    0    2
    0:49.658    17877     )    0    0    2
    0:49.661    17878     (    0    0    1
    0:49.786    17923     !    0    0    0
    0:49.947    17981     )    0    0    1
    0:49.950    17982     t    0    0    2
    0:50.031    18011     )    0    0    2
    0:50.119    18043     (    0    0    1
    0:50.219    18079     !    0    0    0
    0:50.350    18126     )    0    0    1
    0:50.356    18128     t    0    0    2
    0:50.408    18147     )    0    0    2
    0:50.472    18170     (    0    0    1
    0:50.686    18247     !    0    0    0
    0:50.753    18271     )    0    0    1
    0:50.811    18292     (    0    0    2
    0:50.956    18344     t    0    0    0
    0:51.014    18365     )    0    0    2
    0:52.236    18805     (    0    0    1
    0:52.294    18826     R    0    0    0
    0:52.361    18850     )    0    0    1
    0:52.519    18907     t    0    0    2
    0:52.644    18952     )    0    0    2
    0:52.664    18959     (    0    0    0
    0:52.692    18969     p    0    0    0
    0:52.781    19001     )    0    0    0
    0:52.925    19053     (    0    0    1
    0:52.975    19071     V    0    0    0
    0:53.047    19097     )    0    0    1
    0:53.106    19118     (    0    0    2
    0:53.239    19166     t    0    0    0
    0:53.453    19243     )    0    0    2
    0:54.117    19482     (    0    0    0
    0:54.156    19496     p    0    0    0
    0:54.183    19506     )    0    0    0
    0:54.325    19557     (    0    0    1
    0:54.386    19579     R    0    0    0
    0:54.453    19603     )    0    0    1
    0:54.589    19652     t    0    0    2
    0:54.747    19709     )    0    0    2
    0:54.983    19794     (    0    0    1
    0:55.089    19832     !    0    0    0
    0:55.217    19878     )    0    0    1
    0:55.253    19891     (    0    0    2
    0:55.278    19900     t    0    0    0
    0:55.306    19910     )    0    0    2
    0:55.350    19926     (    0    0    1
    0:55.358    19929     (    0    0    0
    0:55.453    19963     p    0    0    0
    0:55.464    19967     !    0    0    0
    0:55.536    19993     )    0    0    0
    0:55.592    20013     )    0    0    1
    0:55.631    20027     (    0    0    1
    0:55.783    20082     !    0    0    0
    0:55.889    20120     )    0    0    1
    0:55.953    20143     (    0    0    1
    0:56.094    20194     !    0    0    0
    0:56.219    20239     )    0    0    1
    0:56.281    20261     (    0    0    1
    0:56.406    20306     (    0    0    1
    0:56.411    20308     !    0    0    0
    0:56.553    20359     )    0    0    1
    0:56.567    20364     !    0    0    0
    0:56.681    20405     )    0    0    1
    0:56.689    20408     t    0    0    2
    0:56.747    20429     )    0    0    2
    0:56.750    20430     (    0    0    1
    0:56.822    20456     (    0    0    0
    0:56.908    20487     p    0    0    0
    0:56.917    20490     !    0    0    0
    0:56.997    20519     )    0    0    0
    0:57.017    20526     (    0    0    1
    0:57.031    20531     )    0    0    1
    0:57.250    20610     !    0    0    0
    0:57.328    20638     )    0    0    1
    0:57.383    20658     (    0    0    1
    0:57.550    20718     !    0    0    0
    0:57.672    20762     )    0    0    1
    0:57.700    20772     (    0    0    1
    0:57.853    20827     !    0    0    0
    0:57.939    20858     )    0    0    1
    0:58.008    20883     (    0    0    1
    0:58.122    20924     (    0    0    0
    0:58.156    20936     p    0    0    0
    0:58.167    20940     !    0    0    0
    0:58.208    20955     )    0    0    0
    0:58.244    20968     )    0    0    1
    0:58.314    20993     (    0    0    1
    0:58.336    21001     (    0    0    0
    0:58.456    21044     p    0    0    0
    0:58.467    21048     !    0    0    0
    0:58.508    21063     )    0    0    0
    0:58.600    21096     )    0    0    1
    0:58.603    21097     (    0    0    1
    0:58.842    21183     !    0    0    0
    0:58.958    21225     )    0    0    1
    0:59.094    21274     (    0    0    1
    0:59.178    21304     !    0    0    0
    0:59.331    21359     )    0    0    1
    0:59.378    21376     (    0    0    1
    0:59.528    21430     !    0    0    0
    0:59.692    21489     )    0    0    1
    0:59.697    21491     (    0    0    2
    0:59.725    21501     t    0    0    0
    0:59.753    21511     )    0    0    2
    0:59.808    21531     (    0    0    0
    0:59.894    21562     p    0    0    0
    0:59.956    21584     )    0    0    0
    0:59.958    21585     (    0    0    1
    1:00.008    21603     !    0    0    0
    1:00.094    21634     )    0    0    1
    1:00.144    21652     (    0    0    2
    1:00.239    21686     t    0    0    0
    1:00.581    21809     )    0    0    2
    1:01.200    22032     (    0    0    0
    1:01.250    22050     p    0    0    0
    1:01.356    22088     )    0    0    0
    1:01.381    22097     (    0    0    1
    1:01.439    22118     R    0    0    0
    1:01.508    22143     )    0    0    1
    1:02.089    22352     (    0    0    1
    1:02.172    22382     V    0    0    0
    1:02.269    22417     )    0    0    1
    1:02.300    22428     (    0    0    2
    1:02.425    22473     t    0    0    0
    1:02.458    22485     )    0    0    2
    1:02.469    22489     (    0    0    1
    1:02.592    22533     V    0    0    0
    1:02.764    22595     )    0    0    1
    1:02.858    22629     (    0    0    1
    1:02.950    22662     V    0    0    0
    1:03.003    22681     )    0    0    1
    1:03.067    22704     t    0    0    2
    1:03.211    22756     )    0    0    2
    1:03.300    22788     (    0    0    0
    1:03.361    22810     p    0    0    0
    1:03.478    22852     )    0    0    0
    1:03.506    22862     (    0    0    1
    1:03.556    22880     L    0    0    0
    1:03.617    22902     )    0    0    1
    1:03.664    22919     (    0    0    2
    1:03.858    22989     t    0    0    0
    1:04.139    23090     )    0    0    2
    1:04.322    23156     (    0    0    1
    1:04.369    23173     L    0    0    0
    1:04.433    23196     )    0    0    1
    1:04.486    23215     t    0    0    2
    1:04.619    23263     )    0    0    2
    1:04.986    23395     (    0    0    0
    1:05.092    23433     p    0    0    0
    1:05.153    23455     )    0    0    0
    1:05.228    23482     (    0    0    1
    1:05.283    23502     L    0    0    0
    1:05.344    23524     )    0    0    1
    1:05.400    23544     (    0    0    2
    1:05.614    23621     t    0    0    0
    1:05.644    23632     )    0    0    2
    1:05.828    23698     (    0    0    1
    1:05.953    23743     V    0    0    0
    1:06.017    23766     )    0    0    1
    1:06.189    23828     t    0    0    2
    1:06.444    23920     )    0    0    2
    1:06.881    24077     (    0    0    0
    1:06.903    24085     p    0    0    0
    1:06.986    24115     )    0    0    0
    1:07.111    24160     (    0    0    1
    1:07.161    24178     R    0    0    0
    1:07.225    24201     )    0    0    1
    1:07.269    24217     t    0    0    2
    1:07.500    24300     )    0    0    2
    1:07.883    24438     (    0    0    0
    1:07.917    24450     p    0    0    0
    1:08.008    24483     )    0    0    0
    1:08.100    24516     (    0    0    1
    1:08.153    24535     L    0    0    0
    1:08.214    24557     )    0    0    1
    1:09.019    24847     (    0    0    1
    1:09.069    24865     L    0    0    0
    1:09.131    24887     )    0    0    1
    1:09.161    24898     (    0    0    2
    1:09.367    24972     t    0    0    0
    1:09.647    25073     )    0    0    2
    1:09.661    25078     (    0    0    0
    1:09.686    25087     p    0    0    0
    1:09.736    25105     )    0    0    0
    1:09.908    25167     (    0    0    1
    1:09.956    25184     L    0    0    0
    1:10.014    25205     )    0    0    1
    1:10.081    25229     t    0    0    2
    1:10.222    25280     )    0    0    2
    1:10.769    25477     (    0    0    1
    1:10.819    25495     L    0    0    0
    1:10.881    25517     )    0    0    1
    1:10.917    25530     t    0    0    2
    1:11.092    25593     )    0    0    2
    1:11.233    25644     (    0    0    0
    1:11.256    25652     p    0    0    0
    1:11.386    25699     )    0    0    0
    1:11.414    25709     (    0    0    1
    1:11.533    25752     V    0    0    0
    1:11.597    25775     )    0    0    1
    1:11.603    25777     (    0    0    2
    1:11.669    25801     t    0    0    1
    1:12.050    25938     )    0    0    2
    1:12.411    26068     (    0    0    0
    1:12.508    26103     p    0    0    0
    1:12.589    26132     )    0    0    0
    1:12.622    26144     (    0    0    1
    1:12.672    26162     L    0    0    0
    1:12.736    26185     )    0    0    1
    1:12.789    26204     (    0    0    2
    1:12.997    26279     t    0    0    0
    1:13.042    26295     )    0    0    2
    1:13.269    26377     (    0    0    1
    1:13.331    26399     V    0    0    0
    1:13.425    26433     )    0    0    1
    1:13.553    26479     t    0    0    2
    1:13.822    26576     )    0    0    2
    1:14.428    26794     (    0    0    1
    1:14.475    26811     R    0    0    0
    1:14.536    26833     )    0    0    1
    1:14.625    26865     t    0    0    2
    1:14.797    26927     )    0    0    2
    1:15.036    27013     (    0    0    1
    1:15.147    27053     V    0    0    0
    1:15.200    27072     )    0    0    1
    1:15.267    27096     (    0    0    2
    1:15.311    27112     t    0    0    1
    1:15.667    27240     )    0    0    2
    1:16.228    27442     (    0    0    1
    1:16.275    27459     R    0    0    0
    1:16.342    27483     )    0    0    1
    1:16.442    27519     (    0    0    2
    1:16.625    27585     t    0    0    0
    1:16.856    27668     )    0    0    2
    1:16.875    27675     (    0    0    0
    1:16.950    27702     p    0    0    0
    1:17.025    27729     )    0    0    0
    1:17.131    27767     (    0    0    1
    1:17.181    27785     L    0    0    0
    1:17.239    27806     )    0    0    1
    1:17.325    27837     t    0    0    2
    1:17.450    27882     )    0    0    2
    1:17.572    27926     (    0    0    0
    1:17.600    27936     p    0    0    0
    1:17.733    27984     )    0    0    0
    1:17.764    27995     (    0    0    1
    1:17.811    28012     (    0    0    0
    1:17.875    28035     p    0    0    0
    1:17.878    28036     V    0    0    0
    1:17.931    28055     )    0    0    0
    1:17.939    28058     )    0    0    1
    1:18.022    28088     (    0    0    1
    1:18.278    28180     V    0    0    0
    1:18.458    28245     )    0    0    1
    1:18.494    28258     t    0    0    2
    1:18.744    28348     )    0    0    2
    1:19.653    28675     (    0    0    0
    1:19.678    28684     p    0    0    0
    1:19.711    28696     )    0    0    0
    1:19.725    28701     (    0    0    1
    1:19.769    28717     R    0    0    0
    1:19.833    28740     )    0    0    1
    1:19.922    28772     (    0    0    2
    1:20.136    28849     t    0    0    0
    1:20.222    28880     )    0    0    2
    1:20.394    28942     (    0    0    1
    1:20.458    28965     V    0    0    0
    1:20.542    28995     )    0    0    1
    1:20.667    29040     (    0    0    1
    1:20.675    29043     V    0    0    0
    1:20.872    29114     )    0    0    1
    1:20.919    29131     (    0    0    2
    1:21.103    29197     t    0    0    0
    1:21.253    29251     )    0    0    2
    1:21.658    29397     (    0    0    0
    1:21.706    29414     p    0    0    0
    1:21.736    29425     )    0    0    0
    1:21.769    29437     (    0    0    1
    1:21.819    29455     R    0    0    0
    1:21.883    29478     )    0    0    1
    1:21.967    29508     (    0    0    2
    1:22.164    29579     t    0    0    0
    1:22.314    29633     )    0    0    2
    1:22.858    29829     (    0    0    1
    1:22.906    29846     L    0    0    0
    1:22.964    29867     )    0    0    1
    1:23.011    29884     t    0    0    2
    1:23.186    29947     )    0    0    2
    1:23.461    30046     (    0    0    1
    1:23.569    30085     V    0    0    0
    1:23.631    30107     )    0    0    1
    1:23.700    30132     (    0    0    2
    1:23.731    30143     t    0    0    1
    1:24.133    30288     )    0    0    2
    1:24.839    30542     (    0    0    1
    1:24.906    30566     R    0    0    0
    1:24.972    30590     )    0    0    1
    1:25.319    30715     (    0    0    0
    1:25.469    30769     p    0    0    0
    1:25.492    30777     )    0    0    0
    1:25.522    30788     (    0    0    1
    1:25.639    30830     V    0    0    0
    1:25.839    30902     )    0    0    1
    1:25.917    30930     t    0    0    2
    1:26.106    30998     )    0    0    2
    1:26.594    31174     (    0    0    0
    1:26.619    31183     p    0    0    0
    1:26.678    31204     )    0    0    0
    1:26.775    31239     (    0    0    1
    1:26.836    31261     R    0    0    0
    1:26.900    31284     )    0    0    1
    1:27.014    31325     (    0    0    2
    1:27.192    31389     t    0    0    0
    1:27.433    31476     )    0    0    2
    1:27.528    31510     (    0    0    0
    1:27.556    31520     p    0    0    0
    1:27.589    31532     )    0    0    0
    1:27.769    31597     (    0    0    1
    1:27.817    31614     L    0    0    0
    1:27.875    31635     )    0    0    1
    1:27.903    31645     (    0    0    2
    1:28.103    31717     t    0    0    0
    1:28.378    31816     )    0    0    2
    1:28.686    31927     (    0    0    1
    1:28.731    31943     L    0    0    0
    1:28.786    31963     )    0    0    1
    1:28.833    31980     t    0    0    2
    1:28.992    32037     )    0    0    2
    1:29.625    32265     (    0    0    1
    1:29.678    32284     L    0    0    0
    1:29.739    32306     )    0    0    1
    1:29.767    32316     (    0    0    2
    1:29.978    32392     t    0    0    0
    1:30.272    32498     )    0    0    2
    1:30.608    32619     (    0    0    1
    1:30.656    32636     L    0    0    0
    1:30.717    32658     )    0    0    1
    1:30.756    32672     (    0    0    2
    1:30.939    32738     t    0    0    0
    1:31.256    32852     )    0    0    2
    1:31.569    32965     (    0    0    1
    1:31.625    32985     L    0    0    0
    1:31.681    33005     )    0    0    1
    1:31.742    33027     (    0    0    2
    1:31.911    33088     t    0    0    0
    1:32.231    33203     )    0    0    2
    1:32.558    33321     (    0    0    1
    1:32.608    33339     L    0    0    0
    1:32.667    33360     )    0    0    1
    1:32.731    33383     (    0    0    2
    1:32.892    33441     t    0    0    0
    1:33.153    33535     )    0    0    2
    1:33.208    33555     (    0    0    1
    1:33.336    33601     V    0    0    0
    1:33.403    33625     )    0    0    1
    1:33.439    33638     (    0    0    2
    1:33.519    33667     t    0    0    1
    1:33.836    33781     )    0    0    2
    1:34.178    33904     (    0    0    0
    1:34.206    33914     p    0    0    0
    1:34.242    33927     )    0    0    0
    1:34.375    33975     (    0    0    1
    1:34.436    33997     R    0    0    0
    1:34.497    34019     )    0    0    1
    1:34.561    34042     t    0    0    2
    1:34.739    34106     )    0    0    2
    1:35.358    34329     (    0    0    1
    1:35.408    34347     L    0    0    0
    1:35.467    34368     )    0    0    1
    1:35.506    34382     (    0    0    2
    1:35.694    34450     t    0    0    0
    1:36.014    34565     )    0    0    2
    1:36.356    34688     (    0    0    1
    1:36.408    34707     L    0    0    0
    1:36.469    34729     )    0    0    1
    1:37.381    35057     (    0    0    1
    1:37.431    35075     L    0    0    0
    1:37.494    35098     )    0    0    1
    1:37.567    35124     (    0    0    2
    1:37.714    35177     t    0    0    0
    1:38.011    35284     )    0    0    2
    1:38.025    35289     (    0    0    0
    1:38.056    35300     p    0    0    0
    1:38.133    35328     )    0    0    0
